NO.,Time,Interval,Indoor Temperature(°C),Indoor Humidity(%),Outdoor Temperature(°C),Outdoor Humidity(%),Relative Pressure(mmHg),Absolute Pressure(mmHg),Wind Speed(km/h),Gust(km/h),Wind Direction,DewPoint(°C),WindChill(°C),Hour Rainfall(mm),24 Hour Rainfall(mm),Week Rainfall(mm),Month Rainfall(mm),Total Rainfall(mm)
80,08/03/2022 06:37:07,5,27.1,65,22.9,87,757.4,725.7,2.5,6.1,SSE,20.6,22.9,0.00,0.00,1.50,31.50,185.40
81,08/03/2022 06:42:07,5,27.1,65,22.8,88,757.4,725.7,2.5,3.6,SSE,20.7,22.8,0.00,0.00,1.50,31.50,185.40
82,08/03/2022 06:47:07,5,27.1,65,22.8,88,757.1,725.5,3.6,7.2,SE,20.7,22.8,0.00,0.00,1.50,31.50,185.40
83,08/03/2022 06:52:07,5,27.1,65,22.9,88,757.1,725.5,5.0,6.1,SE,20.8,22.9,0.00,0.00,1.50,31.50,185.40
84,08/03/2022 06:57:07,5,27.1,65,23.1,87,757.3,725.6,5.0,7.2,SE,20.8,23.1,0.00,0.00,1.50,31.50,185.40
85,08/03/2022 07:02:07,5,27.1,65,23.1,88,757.2,725.6,7.2,9.7,SE,21.0,22.6,0.00,0.00,1.50,31.50,185.40
86,08/03/2022 07:07:07,5,27.1,65,23.2,88,757.2,725.6,6.1,7.2,SE,21.1,23.2,0.00,0.00,1.50,31.50,185.40
87,08/03/2022 07:12:07,5,27.1,65,23.3,87,757.1,725.4,6.1,9.7,SE,21.0,23.3,0.00,0.00,1.50,31.50,185.40
88,08/03/2022 07:17:07,5,27.1,65,23.6,86,757.3,725.6,7.2,13.3,ESE,21.1,23.1,0.00,0.00,1.50,31.50,185.40
89,08/03/2022 07:22:07,5,27.1,65,23.5,87,757.1,725.5,6.1,9.7,SE,21.2,23.5,0.00,0.00,1.50,31.50,185.40
90,08/03/2022 07:27:07,5,27.1,66,23.6,86,757.1,725.5,9.7,13.3,SE,21.1,22.5,0.00,0.00,1.50,31.50,185.40
91,08/03/2022 07:32:07,5,27.1,66,23.5,86,757.2,725.6,9.7,14.8,SE,21.0,22.4,0.00,0.00,1.50,31.50,185.40
92,08/03/2022 07:37:07,5,27.1,66,23.5,86,757.1,725.5,7.2,13.3,ESE,21.0,23.0,0.00,0.00,1.50,31.50,185.40
93,08/03/2022 07:42:07,5,27.1,66,24.0,85,757.1,725.5,7.2,13.3,SE,21.3,23.6,0.00,0.00,1.50,31.50,185.40
94,08/03/2022 07:47:07,5,27.1,66,23.9,85,757.2,725.6,6.1,9.7,SE,21.3,23.9,0.00,0.00,1.50,31.50,185.40
95,08/03/2022 07:52:07,5,27.0,65,24.1,84,757.3,725.6,5.0,9.7,SE,21.3,24.1,0.00,0.00,1.50,31.50,185.40
96,08/03/2022 07:57:07,5,27.0,65,24.5,83,757.4,725.7,3.6,7.2,SE,21.4,24.5,0.00,0.00,1.50,31.50,185.40
97,08/03/2022 08:02:07,5,26.9,66,25.2,81,757.5,725.9,5.0,9.7,SE,21.7,25.2,0.00,0.00,1.50,31.50,185.40
98,08/03/2022 08:07:07,5,26.9,65,25.2,80,757.4,725.7,8.6,13.3,ESE,21.5,24.5,0.00,0.00,1.50,31.50,185.40
99,08/03/2022 08:12:07,5,26.9,65,25.0,82,757.5,725.9,7.2,11.2,ESE,21.7,24.6,0.00,0.00,1.50,31.50,185.40
100,08/03/2022 08:17:07,5,26.9,65,25.2,81,757.4,725.8,7.2,11.2,ESE,21.7,24.8,0.00,0.00,1.50,31.50,185.40
101,08/03/2022 08:22:07,5,26.9,65,25.7,80,757.3,725.6,8.6,11.2,SE,22.0,25.1,0.00,0.00,1.50,31.50,185.40
102,08/03/2022 08:27:07,5,26.9,65,26.2,80,757.4,725.7,6.1,9.7,ESE,22.5,26.2,0.00,0.00,1.50,31.50,185.40
103,08/03/2022 08:32:07,5,26.9,65,26.3,77,757.3,725.6,9.7,14.8,ESE,22.0,25.5,0.00,0.00,1.50,31.50,185.40
104,08/03/2022 08:37:07,5,26.9,66,26.5,77,757.3,725.6,9.7,14.8,ESE,22.2,25.8,0.00,0.00,1.50,31.50,185.40
105,08/03/2022 08:42:07,5,26.9,66,26.5,76,757.2,725.6,12.2,18.4,E,22.0,25.4,0.00,0.00,1.50,31.50,185.40
106,08/03/2022 08:47:07,5,26.9,67,26.7,75,757.2,725.6,11.2,14.8,E,21.9,25.8,0.00,0.00,1.50,31.50,185.40
107,08/03/2022 08:52:07,5,26.9,67,26.8,76,757.2,725.6,9.7,11.2,E,22.2,26.1,0.00,0.00,1.50,31.50,185.40
108,08/03/2022 08:57:07,5,26.9,66,26.8,75,757.4,725.7,9.7,14.8,E,22.0,26.1,0.00,0.00,1.50,31.50,185.40
109,08/03/2022 09:02:07,5,26.9,66,27.2,75,757.4,725.7,9.7,14.8,SE,22.4,26.5,0.00,0.00,1.50,31.50,185.40
110,08/03/2022 09:07:07,5,26.9,66,27.1,75,757.4,725.7,9.7,17.3,ESE,22.3,26.4,0.00,0.00,1.50,31.50,185.40
111,08/03/2022 09:12:07,5,26.9,66,27.5,74,757.3,725.6,9.7,14.8,E,22.5,26.9,0.00,0.00,1.50,31.50,185.40
112,08/03/2022 09:17:07,5,27.0,65,27.5,73,757.4,725.7,11.2,14.8,E,22.3,26.7,0.00,0.00,1.50,31.50,185.40
113,08/03/2022 09:22:07,5,27.0,66,27.8,72,757.3,725.6,8.6,13.3,E,22.3,27.3,0.00,0.00,1.50,31.50,185.40
114,08/03/2022 09:27:07,5,27.1,66,28.0,74,757.3,725.6,6.1,7.2,E,23.0,28.0,0.00,0.00,1.50,31.50,185.40
115,08/03/2022 09:32:07,5,27.0,66,28.4,70,757.5,725.9,6.1,9.7,E,22.4,28.4,0.00,0.00,1.50,31.50,185.40
116,08/03/2022 09:37:07,5,27.1,66,28.3,73,757.4,725.8,7.2,11.2,ESE,23.0,28.1,0.00,0.00,1.50,31.50,185.40
117,08/03/2022 09:42:07,5,27.1,65,28.4,71,757.4,725.7,8.6,13.3,E,22.7,28.0,0.00,0.00,1.50,31.50,185.40
118,08/03/2022 09:47:07,5,27.1,66,28.4,72,757.4,725.8,7.2,11.2,E,22.9,28.2,0.00,0.00,1.50,31.50,185.40
119,08/03/2022 09:52:07,5,27.2,66,28.8,68,757.6,725.9,6.1,9.7,E,22.3,28.8,0.00,0.00,1.50,31.50,185.40
120,08/03/2022 09:57:07,5,27.2,67,28.9,70,757.7,726.1,8.6,11.2,ESE,22.9,28.5,0.00,0.00,1.50,31.50,185.40
121,08/03/2022 10:02:07,5,27.3,66,29.6,69,757.7,726.0,7.2,11.2,E,23.3,29.4,0.00,0.00,1.50,31.50,185.40
122,08/03/2022 10:07:07,5,27.3,66,29.7,69,757.5,725.9,6.1,9.7,ESE,23.4,29.7,0.00,0.00,1.50,31.50,185.40
123,08/03/2022 10:12:07,5,27.3,65,29.6,66,757.7,726.1,8.6,11.2,E,22.6,29.3,0.00,0.00,1.50,31.50,185.40
124,08/03/2022 10:17:07,5,27.3,65,29.8,68,757.7,726.1,7.2,11.2,E,23.3,29.6,0.00,0.00,1.50,31.50,185.40
125,08/03/2022 10:22:07,5,27.3,65,29.6,67,757.9,726.2,7.2,9.7,E,22.9,29.4,0.00,0.00,1.50,31.50,185.40
126,08/03/2022 10:27:07,5,27.3,65,29.7,67,757.7,726.1,5.0,7.2,E,22.9,29.7,0.00,0.00,1.50,31.50,185.40
127,08/03/2022 10:32:07,5,27.3,64,30.6,68,757.7,726.0,6.1,7.2,ESE,24.1,30.6,0.00,0.00,1.50,31.50,185.40
128,08/03/2022 10:37:07,5,27.4,64,30.9,64,757.6,725.9,7.2,11.2,E,23.3,30.8,0.00,0.00,1.50,31.50,185.40
129,08/03/2022 10:42:07,5,27.4,64,30.3,63,757.7,726.0,7.2,9.7,E,22.5,30.2,0.00,0.00,1.50,31.50,185.40
130,08/03/2022 10:47:07,5,27.4,64,30.4,65,757.7,726.1,6.1,7.2,E,23.1,30.4,0.00,0.00,1.50,31.50,185.40
131,08/03/2022 10:52:07,5,27.4,64,31.3,64,757.7,726.0,2.5,7.2,E,23.7,31.3,0.00,0.00,1.50,31.50,185.40
132,08/03/2022 10:57:07,5,27.4,64,31.5,60,757.7,726.1,7.2,9.7,E,22.8,31.4,0.00,0.00,1.50,31.50,185.40
133,08/03/2022 11:02:07,5,28.3,63,31.0,62,757.7,726.1,7.2,11.2,ESE,22.9,30.9,0.00,0.00,1.50,31.50,185.40
134,08/03/2022 11:07:07,5,28.3,62,31.6,62,757.7,726.1,2.5,6.1,E,23.5,31.6,0.00,0.00,1.50,31.50,185.40
135,08/03/2022 11:12:07,5,28.3,63,31.4,60,757.7,726.0,2.5,3.6,E,22.7,31.4,0.00,0.00,1.50,31.50,185.40
136,08/03/2022 11:17:07,5,28.3,62,32.4,56,757.6,725.9,6.1,9.7,E,22.5,32.4,0.00,0.00,1.50,31.50,185.40
137,08/03/2022 11:22:07,5,28.3,62,32.3,56,757.7,726.0,3.6,6.1,E,22.4,32.3,0.00,0.00,1.50,31.50,185.40
138,08/03/2022 11:27:07,5,28.3,61,32.8,57,757.5,725.9,3.6,7.2,E,23.2,32.8,0.00,0.00,1.50,31.50,185.40
139,08/03/2022 11:32:07,5,28.3,61,33.0,56,757.4,725.8,5.0,7.2,E,23.1,33.0,0.00,0.00,1.50,31.50,185.40
140,08/03/2022 11:37:07,5,28.3,60,32.6,53,757.5,725.9,1.1,3.6,ESE,21.8,32.6,0.00,0.00,1.50,31.50,185.40
141,08/03/2022 11:42:07,5,28.3,59,32.6,55,757.5,725.9,7.2,9.7,E,22.4,32.6,0.00,0.00,1.50,31.50,185.40
142,08/03/2022 11:47:07,5,28.3,58,32.9,55,757.5,725.9,0.0,2.5,E,22.7,32.9,0.00,0.00,1.50,31.50,185.40
143,08/03/2022 11:52:07,5,28.3,58,32.4,52,757.4,725.7,1.1,2.5,E,21.3,32.4,0.00,0.00,1.50,31.50,185.40
144,08/03/2022 11:57:07,5,28.3,57,32.7,54,757.3,725.6,5.0,9.7,NNW,22.2,32.7,0.00,0.00,1.50,31.50,185.40
145,08/03/2022 12:02:07,5,28.3,57,32.7,51,757.4,725.7,3.6,6.1,NNW,21.3,32.7,0.00,0.00,1.50,31.50,185.40
146,08/03/2022 12:07:07,5,28.3,56,33.2,51,757.4,725.8,3.6,6.1,NNE,21.7,33.2,0.00,0.00,1.50,31.50,185.40
147,08/03/2022 12:12:07,5,28.3,56,33.2,52,757.4,725.7,6.1,13.3,NNE,22.1,33.2,0.00,0.00,1.50,31.50,185.40
148,08/03/2022 12:17:07,5,28.3,56,33.2,52,757.4,725.7,7.2,9.7,NE,22.1,33.2,0.00,0.00,1.50,31.50,185.40
149,08/03/2022 12:22:07,5,28.3,56,33.3,49,757.3,725.6,8.6,11.2,NE,21.2,33.3,0.00,0.00,1.50,31.50,185.40
150,08/03/2022 12:27:07,5,28.3,56,33.4,50,757.2,725.6,5.0,9.7,NNE,21.6,33.4,0.00,0.00,1.50,31.50,185.40
151,08/03/2022 12:32:07,5,28.3,56,33.3,50,757.3,725.6,6.1,9.7,NE,21.5,33.3,0.00,0.00,1.50,31.50,185.40
152,08/03/2022 12:37:07,5,28.3,56,33.5,50,757.1,725.5,9.7,13.3,NE,21.7,33.5,0.00,0.00,1.50,31.50,185.40
153,08/03/2022 12:42:07,5,28.4,56,33.5,51,757.1,725.5,5.0,9.7,NNW,22.0,33.5,0.00,0.00,1.50,31.50,185.40
154,08/03/2022 12:47:07,5,28.4,56,33.5,53,757.1,725.5,3.6,9.7,NW,22.6,33.5,0.00,0.00,1.50,31.50,185.40
155,08/03/2022 12:52:07,5,28.4,56,33.3,51,757.1,725.5,5.0,7.2,NNW,21.8,33.3,0.00,0.00,1.50,31.50,185.40
156,08/03/2022 12:57:07,5,28.4,56,33.2,53,757.1,725.4,8.6,13.3,NW,22.4,33.2,0.00,0.00,1.50,31.50,185.40
157,08/03/2022 13:02:07,5,28.4,57,33.6,53,756.9,725.3,5.0,7.2,NW,22.7,33.6,0.00,0.00,1.50,31.50,185.40
158,08/03/2022 13:07:07,5,28.5,56,33.6,50,756.8,725.2,5.0,7.2,NNW,21.8,33.6,0.00,0.00,1.50,31.50,185.40
159,08/03/2022 13:12:07,5,28.6,56,33.4,52,757.0,725.3,7.2,9.7,NW,22.2,33.4,0.00,0.00,1.50,31.50,185.40
160,08/03/2022 13:17:07,5,28.6,56,33.6,50,756.8,725.2,7.2,11.2,NW,21.8,33.6,0.00,0.00,1.50,31.50,185.40
161,08/03/2022 13:22:07,5,28.6,56,34.1,48,756.8,725.1,2.5,6.1,NNE,21.6,34.1,0.00,0.00,1.50,31.50,185.40
162,08/03/2022 13:27:07,5,28.6,56,34.8,48,756.6,725.0,0.0,2.5,ENE,22.2,34.8,0.00,0.00,1.50,31.50,185.40
163,08/03/2022 13:32:07,5,28.6,55,33.7,48,756.5,724.9,11.2,13.3,NW,21.2,33.7,0.00,0.00,1.50,31.50,185.40
164,08/03/2022 13:37:07,5,28.6,55,33.7,49,756.6,725.0,7.2,11.2,NNW,21.5,33.7,0.00,0.00,1.50,31.50,185.40
165,08/03/2022 13:42:07,5,28.6,55,34.0,49,756.4,724.7,5.0,6.1,WNW,21.8,34.0,0.00,0.00,1.50,31.50,185.40
166,08/03/2022 13:47:07,5,28.6,55,34.0,49,756.5,724.9,8.6,14.8,NNW,21.8,34.0,0.00,0.00,1.50,31.50,185.40
167,08/03/2022 13:52:07,5,28.6,54,34.1,49,756.3,724.7,5.0,7.2,NW,21.9,34.1,0.00,0.00,1.50,31.50,185.40
168,08/03/2022 13:57:07,5,28.6,54,34.4,49,756.2,724.6,7.2,11.2,NW,22.2,34.4,0.00,0.00,1.50,31.50,185.40
169,08/03/2022 14:02:07,5,28.6,54,34.3,48,756.3,724.7,6.1,7.2,NNE,21.8,34.3,0.00,0.00,1.50,31.50,185.40
170,08/03/2022 14:07:07,5,28.6,54,33.9,50,756.2,724.6,9.7,11.2,NNW,22.1,33.9,0.00,0.00,1.50,31.50,185.40
171,08/03/2022 14:12:07,5,28.6,54,34.4,49,756.1,724.4,2.5,7.2,NNW,22.2,34.4,0.00,0.00,1.50,31.50,185.40
172,08/03/2022 14:17:07,5,28.7,54,34.1,50,756.2,724.5,7.2,11.2,NNW,22.2,34.1,0.00,0.00,1.50,31.50,185.40
173,08/03/2022 14:22:07,5,28.7,54,34.0,50,755.9,724.2,8.6,11.2,NNW,22.1,34.0,0.00,0.00,1.50,31.50,185.40
174,08/03/2022 14:27:07,5,28.7,54,33.6,53,756.0,724.4,7.2,9.7,NNW,22.7,33.6,0.00,0.00,1.50,31.50,185.40
175,08/03/2022 14:32:07,5,28.8,55,33.0,53,756.0,724.4,6.1,7.2,NNW,22.2,33.0,0.00,0.00,1.50,31.50,185.40
176,08/03/2022 14:37:07,5,28.8,55,32.9,55,755.9,724.3,5.0,7.2,NNW,22.7,32.9,0.00,0.00,1.50,31.50,185.40
177,08/03/2022 14:42:07,5,28.8,55,33.2,55,755.6,723.9,3.6,6.1,NNW,23.0,33.2,0.00,0.00,1.50,31.50,185.40
178,08/03/2022 14:47:07,5,28.8,55,33.1,54,755.9,724.2,5.0,7.2,NNW,22.6,33.1,0.00,0.00,1.50,31.50,185.40
179,08/03/2022 14:52:07,5,28.8,55,32.8,56,755.7,724.1,7.2,11.2,NNW,22.9,32.8,0.00,0.00,1.50,31.50,185.40
180,08/03/2022 14:57:07,5,28.8,55,33.0,53,755.5,723.8,5.0,7.2,NNW,22.2,33.0,0.00,0.00,1.50,31.50,185.40
181,08/03/2022 15:02:07,5,28.9,55,33.8,50,755.4,723.8,9.7,17.3,WNW,22.0,33.8,0.00,0.00,1.50,31.50,185.40
182,08/03/2022 15:07:07,5,28.9,55,34.8,45,755.2,723.5,6.1,11.2,NNW,21.2,34.8,0.00,0.00,1.50,31.50,185.40
183,08/03/2022 15:12:07,5,29.0,54,34.7,46,755.3,723.6,8.6,13.3,NNW,21.4,34.7,0.00,0.00,1.50,31.50,185.40
184,08/03/2022 15:17:07,5,29.0,54,33.7,49,755.2,723.5,7.2,11.2,NW,21.5,33.7,0.00,0.00,1.50,31.50,185.40
185,08/03/2022 15:22:07,5,29.0,53,33.5,50,755.3,723.6,7.2,13.3,NNW,21.7,33.5,0.00,0.00,1.50,31.50,185.40
186,08/03/2022 15:27:07,5,29.0,53,34.4,52,754.9,723.2,6.1,9.7,W,23.2,34.4,0.00,0.00,1.50,31.50,185.40
187,08/03/2022 15:32:07,5,29.0,53,33.9,53,754.9,723.2,6.1,9.7,WNW,23.0,33.9,0.00,0.00,1.50,31.50,185.40
188,08/03/2022 15:37:07,5,29.0,53,33.5,52,755.1,723.5,5.0,7.2,WNW,22.3,33.5,0.00,0.00,1.50,31.50,185.40
189,08/03/2022 15:42:07,5,29.0,54,34.3,51,755.0,723.3,7.2,11.2,NNW,22.7,34.3,0.00,0.00,1.50,31.50,185.40
190,08/03/2022 15:47:07,5,29.0,54,33.9,54,754.9,723.2,7.2,9.7,NW,23.3,33.9,0.00,0.00,1.50,31.50,185.40
191,08/03/2022 15:52:07,5,29.0,54,34.2,49,754.7,723.1,12.2,18.4,NNW,22.0,34.2,0.00,0.00,1.50,31.50,185.40
192,08/03/2022 15:57:07,5,29.1,54,34.3,50,754.9,723.2,7.2,9.7,W,22.4,34.3,0.00,0.00,1.50,31.50,185.40
193,08/03/2022 16:02:07,5,29.1,55,33.3,54,754.7,723.1,7.2,11.2,WNW,22.8,33.3,0.00,0.00,1.50,31.50,185.40
194,08/03/2022 16:07:07,5,29.1,55,32.9,54,754.7,723.0,6.1,9.7,NW,22.4,32.9,0.00,0.00,1.50,31.50,185.40
195,08/03/2022 16:12:07,5,29.1,54,33.1,54,754.7,723.1,15.8,22.0,WNW,22.6,33.1,0.00,0.00,1.50,31.50,185.40
196,08/03/2022 16:17:07,5,29.1,55,33.3,53,754.7,723.0,12.2,22.0,NW,22.5,33.3,0.00,0.00,1.50,31.50,185.40
197,08/03/2022 16:22:07,5,29.1,55,33.1,53,754.6,722.9,11.2,13.3,WSW,22.3,33.1,0.00,0.00,1.50,31.50,185.40
198,08/03/2022 16:27:07,5,29.5,55,32.9,51,754.7,723.1,12.2,20.9,WSW,21.5,32.9,0.00,0.00,1.50,31.50,185.40
199,08/03/2022 16:32:07,5,29.5,54,32.8,53,754.8,723.2,11.2,14.8,WSW,22.0,32.8,0.00,0.00,1.50,31.50,185.40
200,08/03/2022 16:37:07,5,29.5,54,33.0,54,754.7,723.1,7.2,11.2,SW,22.5,33.0,0.00,0.00,1.50,31.50,185.40
201,08/03/2022 16:42:07,5,29.5,54,32.6,54,754.4,722.7,11.2,14.8,W,22.1,32.5,0.00,0.00,1.50,31.50,185.40
202,08/03/2022 16:47:07,5,29.5,54,32.8,54,754.5,722.9,8.6,13.3,WSW,22.3,32.8,0.00,0.00,1.50,31.50,185.40
203,08/03/2022 16:52:07,5,29.5,54,32.9,55,754.7,723.1,9.7,14.8,WSW,22.7,32.9,0.00,0.00,1.50,31.50,185.40
204,08/03/2022 16:57:07,5,29.5,54,33.1,55,754.7,723.1,5.0,9.7,SW,22.9,33.1,0.00,0.00,1.50,31.50,185.40
205,08/03/2022 17:02:07,5,29.5,54,32.8,55,754.7,723.1,7.2,11.2,SW,22.6,32.8,0.00,0.00,1.50,31.50,185.40
206,08/03/2022 17:07:07,5,29.5,54,33.2,54,754.9,723.2,7.2,14.8,WSW,22.7,33.2,0.00,0.00,1.50,31.50,185.40
207,08/03/2022 17:12:07,5,29.5,54,32.4,56,754.9,723.2,6.1,9.7,SW,22.5,32.4,0.00,0.00,1.50,31.50,185.40
208,08/03/2022 17:17:07,5,29.5,54,32.1,57,755.0,723.4,7.2,13.3,WSW,22.5,32.1,0.00,0.00,1.50,31.50,185.40
209,08/03/2022 17:22:07,5,29.5,54,32.0,55,755.2,723.5,9.7,13.3,W,21.9,31.9,0.00,0.00,1.50,31.50,185.40
210,08/03/2022 17:27:07,5,29.5,54,32.1,56,755.0,723.4,9.7,14.8,SW,22.3,32.0,0.00,0.00,1.50,31.50,185.40
211,08/03/2022 17:32:07,5,29.5,54,31.7,57,755.1,723.5,6.1,13.3,WSW,22.2,31.7,0.00,0.00,1.50,31.50,185.40
212,08/03/2022 17:37:07,5,29.5,54,31.7,59,755.2,723.5,5.0,7.2,SW,22.7,31.7,0.00,0.00,1.50,31.50,185.40
213,08/03/2022 17:42:07,5,29.5,54,31.3,60,755.4,723.8,2.5,3.6,SW,22.6,31.3,0.00,0.00,1.50,31.50,185.40
214,08/03/2022 17:47:07,5,29.5,53,31.1,59,755.2,723.5,5.0,7.2,WSW,22.2,31.1,0.00,0.00,1.50,31.50,185.40
215,08/03/2022 17:52:07,5,29.1,53,30.9,61,755.0,723.4,2.5,3.6,SW,22.5,30.9,0.00,0.00,1.50,31.50,185.40
216,08/03/2022 17:57:07,5,29.1,53,30.7,63,755.1,723.5,2.5,3.6,SW,22.9,30.7,0.00,0.00,1.50,31.50,185.40
217,08/03/2022 18:02:07,5,29.0,53,30.5,63,755.2,723.5,5.0,6.1,SW,22.7,30.5,0.00,0.00,1.50,31.50,185.40
218,08/03/2022 18:07:07,5,28.9,54,30.4,64,755.2,723.5,5.0,7.2,SW,22.9,30.4,0.00,0.00,1.50,31.50,185.40
219,08/03/2022 18:12:07,5,28.8,53,30.3,62,755.2,723.5,5.0,7.2,WSW,22.2,30.3,0.00,0.00,1.50,31.50,185.40
220,08/03/2022 18:17:07,5,28.7,54,30.1,64,755.3,723.6,5.0,7.2,W,22.6,30.1,0.00,0.00,1.50,31.50,185.40
221,08/03/2022 18:22:07,5,28.6,54,30.1,64,755.1,723.5,3.6,6.1,WSW,22.6,30.1,0.00,0.00,1.50,31.50,185.40
222,08/03/2022 18:27:07,5,28.6,54,29.9,65,755.3,723.6,5.0,7.2,WNW,22.6,29.9,0.00,0.00,1.50,31.50,185.40
223,08/03/2022 18:32:07,5,28.6,54,29.7,64,755.2,723.5,5.0,6.1,WSW,22.2,29.7,0.00,0.00,1.50,31.50,185.40
224,08/03/2022 18:37:07,5,28.6,54,29.6,64,755.3,723.6,5.0,6.1,WNW,22.1,29.6,0.00,0.00,1.50,31.50,185.40
225,08/03/2022 18:42:07,5,28.6,54,29.5,63,755.3,723.7,7.2,9.7,NW,21.7,29.3,0.00,0.00,1.50,31.50,185.40
226,08/03/2022 18:47:07,5,28.5,54,29.6,64,755.4,723.8,6.1,7.2,WNW,22.1,29.6,0.00,0.00,1.50,31.50,185.40
227,08/03/2022 18:52:07,5,28.5,53,29.6,66,755.3,723.7,5.0,6.1,NW,22.6,29.6,0.00,0.00,1.50,31.50,185.40
228,08/03/2022 18:57:07,5,28.4,53,29.5,66,755.6,723.9,3.6,6.1,WNW,22.5,29.5,0.00,0.00,1.50,31.50,185.40
229,08/03/2022 19:02:07,5,28.3,53,28.8,65,755.3,723.6,3.6,6.1,NNW,21.6,28.8,0.00,0.00,1.50,31.50,185.40
230,08/03/2022 19:07:07,5,28.3,53,28.8,66,755.3,723.6,2.5,3.6,NW,21.8,28.8,0.00,0.00,1.50,31.50,185.40
231,08/03/2022 19:12:07,5,28.3,53,28.7,65,755.3,723.6,1.1,3.6,NW,21.5,28.7,0.00,0.00,1.50,31.50,185.40
232,08/03/2022 19:17:07,5,28.3,54,28.6,65,755.2,723.5,3.6,6.1,WSW,21.4,28.6,0.00,0.00,1.50,31.50,185.40
233,08/03/2022 19:22:07,5,28.3,53,28.4,65,754.9,723.2,5.0,7.2,WSW,21.2,28.4,0.00,0.00,1.50,31.50,185.40
234,08/03/2022 19:27:07,5,28.3,53,28.3,65,755.1,723.5,3.6,6.1,WSW,21.1,28.3,0.00,0.00,1.50,31.50,185.40
235,08/03/2022 19:32:07,5,28.3,53,28.1,65,754.9,723.2,3.6,3.6,W,20.9,28.1,0.00,0.00,1.50,31.50,185.40
236,08/03/2022 19:37:07,5,28.3,53,27.8,67,755.0,723.4,2.5,3.6,W,21.1,27.8,0.00,0.00,1.50,31.50,185.40
237,08/03/2022 19:42:07,5,28.3,53,27.5,70,755.3,723.6,2.5,3.6,W,21.6,27.5,0.00,0.00,1.50,31.50,185.40
238,08/03/2022 19:47:07,5,28.3,53,27.6,68,755.3,723.6,1.1,3.6,W,21.2,27.6,0.00,0.00,1.50,31.50,185.40
239,08/03/2022 19:52:07,5,28.3,53,27.8,68,755.5,723.8,1.1,2.5,W,21.4,27.8,0.00,0.00,1.50,31.50,185.40
240,08/03/2022 19:57:07,5,28.3,53,27.9,68,755.3,723.7,0.0,2.5,W,21.5,27.9,0.00,0.00,1.50,31.50,185.40
241,08/03/2022 20:02:07,5,28.3,52,28.1,66,755.6,724.0,0.0,0.0,W,21.2,28.1,0.00,0.00,1.50,31.50,185.40
242,08/03/2022 20:07:07,5,28.3,52,27.9,66,755.7,724.1,1.1,2.5,W,21.0,27.9,0.00,0.00,1.50,31.50,185.40
243,08/03/2022 20:12:07,5,27.4,50,27.9,68,755.6,724.0,0.0,0.0,W,21.5,27.9,0.00,0.00,1.50,31.50,185.40
244,08/03/2022 20:17:07,5,27.4,50,28.0,67,755.9,724.2,0.0,0.0,W,21.3,28.0,0.00,0.00,1.50,31.50,185.40
245,08/03/2022 20:22:07,5,27.4,50,28.0,67,756.0,724.4,0.0,0.0,N,21.3,28.0,0.00,0.00,1.50,31.50,185.40
246,08/03/2022 20:27:07,5,27.4,50,27.4,68,756.0,724.4,2.5,2.5,N,21.0,27.4,0.00,0.00,1.50,31.50,185.40
247,08/03/2022 20:32:07,5,27.4,50,27.5,69,756.2,724.5,0.0,0.0,N,21.3,27.5,0.00,0.00,1.50,31.50,185.40
248,08/03/2022 20:37:07,5,27.4,50,27.1,72,756.2,724.6,2.5,3.6,NW,21.6,27.1,0.00,0.00,1.50,31.50,185.40
249,08/03/2022 20:42:07,5,27.4,50,27.0,72,756.2,724.6,1.1,2.5,NNE,21.6,27.0,0.00,0.00,1.50,31.50,185.40
250,08/03/2022 20:47:07,5,27.4,50,27.1,70,756.3,724.7,1.1,2.5,NNE,21.2,27.1,0.00,0.00,1.50,31.50,185.40
251,08/03/2022 20:52:07,5,27.4,50,27.1,73,756.5,724.9,0.0,2.5,NNE,21.9,27.1,0.00,0.00,1.50,31.50,185.40
252,08/03/2022 20:57:07,5,27.4,50,26.7,74,756.7,725.0,1.1,2.5,NNE,21.7,26.7,0.00,0.00,1.50,31.50,185.40
253,08/03/2022 21:02:07,5,27.4,50,26.4,75,756.8,725.2,2.5,2.5,NW,21.6,26.4,0.00,0.00,1.50,31.50,185.40
254,08/03/2022 21:07:07,5,27.4,50,26.6,74,757.1,725.4,1.1,3.6,W,21.6,26.6,0.00,0.00,1.50,31.50,185.40
255,08/03/2022 21:12:07,5,27.4,52,26.7,72,756.9,725.3,2.5,3.6,W,21.3,26.7,0.00,0.00,1.50,31.50,185.40
256,08/03/2022 21:17:07,5,27.4,52,26.5,72,757.1,725.4,3.6,6.1,W,21.1,26.5,0.00,0.00,1.50,31.50,185.40
257,08/03/2022 21:22:07,5,27.4,53,26.3,73,757.1,725.5,3.6,6.1,WNW,21.1,26.3,0.00,0.00,1.50,31.50,185.40
258,08/03/2022 21:27:07,5,27.4,53,26.2,73,757.4,725.7,5.0,6.1,W,21.0,26.2,0.00,0.00,1.50,31.50,185.40
259,08/03/2022 21:32:07,5,27.4,54,26.3,74,757.2,725.6,7.2,9.7,W,21.3,26.0,0.00,0.00,1.50,31.50,185.40
260,08/03/2022 21:37:07,5,27.4,54,26.3,75,757.4,725.7,7.2,13.3,W,21.5,26.0,0.00,0.00,1.50,31.50,185.40
